function,label,residual_column,time_point_min,k,residual_phase_spacing_error,n_runs
LINEAR_4,modified frog chorus based,residual_3min_median,3,126.0,0.0665597925650709,484
LINEAR_4,modified frog chorus based,residual_3min_median,3,127.0,0.0669808824957384,480
LINEAR_4,modified frog chorus based,residual_3min_median,3,128.0,0.0672082458112802,490
LINEAR_4,modified frog chorus based,residual_3min_median,3,129.0,0.0676979538910907,483
LINEAR_4,modified frog chorus based,residual_3min_median,3,130.0,0.0683986263406904,476
LINEAR_4,modified frog chorus based,residual_3min_median,3,131.0,0.0687195733758831,485
LINEAR_4,modified frog chorus based,residual_3min_median,3,132.0,0.0691434219901548,485
LINEAR_4,modified frog chorus based,residual_3min_median,3,133.0,0.0697367422626274,487
LINEAR_4,modified frog chorus based,residual_3min_median,3,134.0,0.070341512293259,482
LINEAR_4,modified frog chorus based,residual_3min_median,3,135.0,0.0708379533123467,486
LINEAR_4,modified frog chorus based,residual_3min_median,3,136.0,0.0712599766096622,471
LINEAR_4,modified frog chorus based,residual_3min_median,3,137.0,0.0713965680223464,482
LINEAR_4,modified frog chorus based,residual_3min_median,3,138.0,0.0718229393797914,482
LINEAR_4,modified frog chorus based,residual_3min_median,3,139.0,0.0725254917402253,486
LINEAR_4,modified frog chorus based,residual_3min_median,3,140.0,0.0727611271987238,482
LINEAR_4,modified frog chorus based,residual_3min_median,3,141.0,0.0732412732866496,479
LINEAR_4,modified frog chorus based,residual_3min_median,3,142.0,0.0736933554662089,478
LINEAR_4,modified frog chorus based,residual_3min_median,3,143.0,0.0741748807970524,483
LINEAR_4,modified frog chorus based,residual_3min_median,3,144.0,0.0747700840087247,482
LINEAR_4,modified frog chorus based,residual_3min_median,3,145.0,0.07517949219117,484
LINEAR_4,modified frog chorus based,residual_3min_median,3,146.0,0.0756096672151061,482
LINEAR_4,modified frog chorus based,residual_3min_median,3,147.0,0.0759353956716283,473
LINEAR_4,modified frog chorus based,residual_3min_median,3,148.0,0.0765907769541648,480
LINEAR_4,modified frog chorus based,residual_3min_median,3,149.0,0.0771132281678291,484
LINEAR_4,modified frog chorus based,residual_3min_median,3,150.0,0.0775151308614967,479
NewSIN,1-sin based,residual_median,30,1.0,0.0398823573094475,499
NewSIN,1-sin based,residual_median,30,2.0,0.0230067555655644,500
NewSIN,1-sin based,residual_median,30,3.0,0.0156009678024866,500
NewSIN,1-sin based,residual_median,30,4.0,0.0124750280848567,500
NewSIN,1-sin based,residual_median,30,5.0,0.013073171324871,500
NewSIN,1-sin based,residual_median,30,6.0,0.0139947014792852,500
NewSIN,1-sin based,residual_median,30,7.0,0.0150907920477252,500
NewSIN,1-sin based,residual_median,30,8.0,0.0160060545826551,500
NewSIN,1-sin based,residual_median,30,9.0,0.0170514662314835,500
NewSIN,1-sin based,residual_median,30,10.0,0.017482216282939,500
NewSIN,1-sin based,residual_median,30,11.0,0.018733310988551,499
NewSIN,1-sin based,residual_median,30,12.0,0.0195103880702953,500
NewSIN,1-sin based,residual_median,30,13.0,0.0199856938256431,500
NewSIN,1-sin based,residual_median,30,14.0,0.0207324053113188,500
NewSIN,1-sin based,residual_median,30,15.0,0.0215036395893619,500
NewSIN,1-sin based,residual_median,30,16.0,0.0217297844262056,499
NewSIN,1-sin based,residual_median,30,17.0,0.0223473410985212,500
NewSIN,1-sin based,residual_median,30,18.0,0.022930695997704,500
NewSIN,1-sin based,residual_median,30,19.0,0.0234355770208066,500
NewSIN,1-sin based,residual_median,30,20.0,0.0238815433885548,500
NewSIN,1-sin based,residual_median,30,21.0,0.0243776159749798,500
NewSIN,1-sin based,residual_median,30,22.0,0.0245114126153546,500
NewSIN,1-sin based,residual_median,30,23.0,0.0250725435578905,500
NewSIN,1-sin based,residual_median,30,24.0,0.0249710028343179,500
NewSIN,1-sin based,residual_median,30,25.0,0.0254731200718597,500
NewSIN,1-sin based,residual_median,30,26.0,0.0261662068094367,500
NewSIN,1-sin based,residual_median,30,27.0,0.0262475969448609,500
NewSIN,1-sin based,residual_median,30,28.0,0.0265473267840798,500
NewSIN,1-sin based,residual_median,30,29.0,0.0269666354611826,500
NewSIN,1-sin based,residual_median,30,30.0,0.0270061404451792,500
NewSIN,1-sin based,residual_median,30,31.0,0.027457072422478,500
NewSIN,1-sin based,residual_median,30,32.0,0.027436471638162,500
NewSIN,1-sin based,residual_median,30,33.0,0.0277564009226536,500
NewSIN,1-sin based,residual_median,30,34.0,0.0281969726374133,500
NewSIN,1-sin based,residual_median,30,35.0,0.0284227734286921,500
NewSIN,1-sin based,residual_median,30,36.0,0.0289848035446987,500
NewSIN,1-sin based,residual_median,30,37.0,0.0288222060852423,500
NewSIN,1-sin based,residual_median,30,38.0,0.0294861057860123,500
NewSIN,1-sin based,residual_median,30,39.0,0.0295274717529908,500
NewSIN,1-sin based,residual_median,30,40.0,0.0297385599334309,500
NewSIN,1-sin based,residual_median,30,41.0,0.029982943066574,500
NewSIN,1-sin based,residual_median,30,42.0,0.0302918571285768,500
NewSIN,1-sin based,residual_median,30,43.0,0.0306501451746931,500
NewSIN,1-sin based,residual_median,30,44.0,0.030937636934375,500
NewSIN,1-sin based,residual_median,30,45.0,0.0310558978096095,500
NewSIN,1-sin based,residual_median,30,46.0,0.0315306712951136,500
NewSIN,1-sin based,residual_median,30,47.0,0.0318150162143631,500
NewSIN,1-sin based,residual_median,30,48.0,0.0319741705473646,500
NewSIN,1-sin based,residual_median,30,49.0,0.0322763572270364,500
NewSIN,1-sin based,residual_median,30,50.0,0.0324661374190606,500
NewSIN,1-sin based,residual_median,30,51.0,0.0328449345492485,500
NewSIN,1-sin based,residual_median,30,52.0,0.0330562728925497,500
NewSIN,1-sin based,residual_median,30,53.0,0.0332759077575567,500
NewSIN,1-sin based,residual_median,30,54.0,0.0335789077487352,500
NewSIN,1-sin based,residual_median,30,55.0,0.0342239005168094,499
NewSIN,1-sin based,residual_median,30,56.0,0.0343488082935856,500
NewSIN,1-sin based,residual_median,30,57.0,0.0347598681175047,500
NewSIN,1-sin based,residual_median,30,58.0,0.0351926291628865,500
NewSIN,1-sin based,residual_median,30,59.0,0.0355602342158261,500
NewSIN,1-sin based,residual_median,30,60.0,0.0358941615678624,500
NewSIN,1-sin based,residual_median,30,61.0,0.0362967021949413,500
NewSIN,1-sin based,residual_median,30,62.0,0.0367143482524926,500
NewSIN,1-sin based,residual_median,30,63.0,0.0370214906380679,500
NewSIN,1-sin based,residual_median,30,64.0,0.0376069801707644,500
NewSIN,1-sin based,residual_median,30,65.0,0.0381708938905727,500
NewSIN,1-sin based,residual_median,30,66.0,0.0385389428847882,500
NewSIN,1-sin based,residual_median,30,67.0,0.0389987395630137,500
NewSIN,1-sin based,residual_median,30,68.0,0.0395317974193464,500
NewSIN,1-sin based,residual_median,30,69.0,0.0400219342682393,500
NewSIN,1-sin based,residual_median,30,70.0,0.0405854449330936,500
NewSIN,1-sin based,residual_median,30,71.0,0.0410678633653533,500
NewSIN,1-sin based,residual_median,30,72.0,0.0415324697123217,500
NewSIN,1-sin based,residual_median,30,73.0,0.0420622775303591,500
NewSIN,1-sin based,residual_median,30,74.0,0.0425884337752672,500
NewSIN,1-sin based,residual_median,30,75.0,0.0431457093828706,500
NewSIN,1-sin based,residual_median,30,76.0,0.0437048867777193,500
NewSIN,1-sin based,residual_median,30,77.0,0.0442742554617337,500
NewSIN,1-sin based,residual_median,30,78.0,0.0447981268998353,500
NewSIN,1-sin based,residual_median,30,79.0,0.0453628417007132,500
NewSIN,1-sin based,residual_median,30,80.0,0.0459527110345988,500
NewSIN,1-sin based,residual_median,30,81.0,0.0465511911330617,500
NewSIN,1-sin based,residual_median,30,82.0,0.0471718840335262,500
NewSIN,1-sin based,residual_median,30,83.0,0.047689996927906,500
NewSIN,1-sin based,residual_median,30,84.0,0.0482660112226428,500
NewSIN,1-sin based,residual_median,30,85.0,0.0488373394860146,500
NewSIN,1-sin based,residual_median,30,86.0,0.0494082093996754,500
NewSIN,1-sin based,residual_median,30,87.0,0.049985151446014,500
NewSIN,1-sin based,residual_median,30,88.0,0.0504893711504953,500
NewSIN,1-sin based,residual_median,30,89.0,0.0512170769560928,500
NewSIN,1-sin based,residual_median,30,90.0,0.0517510751048773,500
NewSIN,1-sin based,residual_median,30,91.0,0.0522864705906525,500
NewSIN,1-sin based,residual_median,30,92.0,0.0529278169730836,500
NewSIN,1-sin based,residual_median,30,93.0,0.0534434152085861,500
NewSIN,1-sin based,residual_median,30,94.0,0.0540432669773033,500
NewSIN,1-sin based,residual_median,30,95.0,0.0546989246525285,500
NewSIN,1-sin based,residual_median,30,96.0,0.0552184823540442,500
NewSIN,1-sin based,residual_median,30,97.0,0.0558618643158695,500
NewSIN,1-sin based,residual_median,30,98.0,0.0564075791302399,500
NewSIN,1-sin based,residual_median,30,99.0,0.0570211548720497,500
NewSIN,1-sin based,residual_median,30,100.0,0.0576325987326162,500
NewSIN,1-sin based,residual_median,30,101.0,0.0582571258112312,500
NewSIN,1-sin based,residual_median,30,102.0,0.0588672126278826,500
NewSIN,1-sin based,residual_median,30,103.0,0.0595109942398734,500
NewSIN,1-sin based,residual_median,30,104.0,0.0601078169806865,500
NewSIN,1-sin based,residual_median,30,105.0,0.0607696454581571,500
NewSIN,1-sin based,residual_median,30,106.0,0.0613811205361454,500
NewSIN,1-sin based,residual_median,30,107.0,0.0620463385856402,500
NewSIN,1-sin based,residual_median,30,108.0,0.0625943578099842,500
NewSIN,1-sin based,residual_median,30,109.0,0.0632535971365996,500
NewSIN,1-sin based,residual_median,30,110.0,0.0638083124940852,500
NewSIN,1-sin based,residual_median,30,111.0,0.0643922247376556,500
NewSIN,1-sin based,residual_median,30,112.0,0.0649898823359176,499
NewSIN,1-sin based,residual_median,30,113.0,0.0656830396442793,500
NewSIN,1-sin based,residual_median,30,114.0,0.0662838341806816,500
NewSIN,1-sin based,residual_median,30,115.0,0.0668440667281057,500
NewSIN,1-sin based,residual_median,30,116.0,0.0672858710067043,500
NewSIN,1-sin based,residual_median,30,117.0,0.0678221365014987,500
NewSIN,1-sin based,residual_median,30,118.0,0.0684125058817357,500
NewSIN,1-sin based,residual_median,30,119.0,0.069125159082428,499
NewSIN,1-sin based,residual_median,30,120.0,0.069456387798072,499
NewSIN,1-sin based,residual_median,30,121.0,0.0698379873549479,499
NewSIN,1-sin based,residual_median,30,122.0,0.0705462765208838,499
NewSIN,1-sin based,residual_median,30,123.0,0.0710652216857327,500
NewSIN,1-sin based,residual_median,30,124.0,0.0713664489562433,499
NewSIN,1-sin based,residual_median,30,125.0,0.0721086279014562,500
NewSIN,1-sin based,residual_median,30,126.0,0.0723956205785098,500
NewSIN,1-sin based,residual_median,30,127.0,0.072818864822762,500
NewSIN,1-sin based,residual_median,30,128.0,0.0735558333550687,500
NewSIN,1-sin based,residual_median,30,129.0,0.0742053471524943,500
NewSIN,1-sin based,residual_median,30,130.0,0.0745060095506316,500
NewSIN,1-sin based,residual_median,30,131.0,0.075013328179443,500
NewSIN,1-sin based,residual_median,30,132.0,0.0753853402921908,500
NewSIN,1-sin based,residual_median,30,133.0,0.0758052335306423,500
NewSIN,1-sin based,residual_median,30,134.0,0.0760365605357318,499
NewSIN,1-sin based,residual_median,30,135.0,0.07670317817575,499
NewSIN,1-sin based,residual_median,30,136.0,0.076839794360116,500
NewSIN,1-sin based,residual_median,30,137.0,0.0775704031177526,500
NewSIN,1-sin based,residual_median,30,138.0,0.0777858430403704,500
NewSIN,1-sin based,residual_median,30,139.0,0.0783116641201898,499
NewSIN,1-sin based,residual_median,30,140.0,0.0789364209674511,499
NewSIN,1-sin based,residual_median,30,141.0,0.0791368141752308,499
NewSIN,1-sin based,residual_median,30,142.0,0.0793623416801959,500
NewSIN,1-sin based,residual_median,30,143.0,0.0799272428282794,500
NewSIN,1-sin based,residual_median,30,144.0,0.0801092894998015,500
NewSIN,1-sin based,residual_median,30,145.0,0.0806941127269216,500
NewSIN,1-sin based,residual_median,30,146.0,0.0809564592441827,500
NewSIN,1-sin based,residual_median,30,147.0,0.0814388236638466,499
NewSIN,1-sin based,residual_median,30,148.0,0.0821062721338496,500
NewSIN,1-sin based,residual_median,30,149.0,0.0821346004241642,500
NewSIN,1-sin based,residual_median,30,150.0,0.0827296407184656,500
NewSIN,1-sin based,residual_3min_median,3,1.0,0.0824538234941326,499
NewSIN,1-sin based,residual_3min_median,3,2.0,0.0769761442434051,500
NewSIN,1-sin based,residual_3min_median,3,3.0,0.0719952900279352,500
NewSIN,1-sin based,residual_3min_median,3,4.0,0.0670021802109969,500
NewSIN,1-sin based,residual_3min_median,3,5.0,0.0631266421786704,500
NewSIN,1-sin based,residual_3min_median,3,6.0,0.0594409844873292,500
NewSIN,1-sin based,residual_3min_median,3,7.0,0.0559043521176196,500
NewSIN,1-sin based,residual_3min_median,3,8.0,0.0532999559471746,500
NewSIN,1-sin based,residual_3min_median,3,9.0,0.050800500902054,500
NewSIN,1-sin based,residual_3min_median,3,10.0,0.0484217982354713,500
NewSIN,1-sin based,residual_3min_median,3,11.0,0.0466098414790276,499
NewSIN,1-sin based,residual_3min_median,3,12.0,0.0450884496244402,500
NewSIN,1-sin based,residual_3min_median,3,13.0,0.0433051197221334,500
NewSIN,1-sin based,residual_3min_median,3,14.0,0.0415828338465181,500
NewSIN,1-sin based,residual_3min_median,3,15.0,0.0403046819772417,500
NewSIN,1-sin based,residual_3min_median,3,16.0,0.03914427686306,499
NewSIN,1-sin based,residual_3min_median,3,17.0,0.038137884028916,500
NewSIN,1-sin based,residual_3min_median,3,18.0,0.0370347809860548,500
NewSIN,1-sin based,residual_3min_median,3,19.0,0.036189915115731,500
NewSIN,1-sin based,residual_3min_median,3,20.0,0.0356747885955348,500
NewSIN,1-sin based,residual_3min_median,3,21.0,0.0350809009244848,500
NewSIN,1-sin based,residual_3min_median,3,22.0,0.0343877165678874,500
NewSIN,1-sin based,residual_3min_median,3,23.0,0.0340997165398288,500
NewSIN,1-sin based,residual_3min_median,3,24.0,0.0339920585476058,500
NewSIN,1-sin based,residual_3min_median,3,25.0,0.0336915935792792,500
NewSIN,1-sin based,residual_3min_median,3,26.0,0.0338156792985512,500
NewSIN,1-sin based,residual_3min_median,3,27.0,0.0335485742265327,500
NewSIN,1-sin based,residual_3min_median,3,28.0,0.0334576996524863,500
NewSIN,1-sin based,residual_3min_median,3,29.0,0.0334482692750031,500
NewSIN,1-sin based,residual_3min_median,3,30.0,0.0336672765588948,500
NewSIN,1-sin based,residual_3min_median,3,31.0,0.0335018518979581,500
NewSIN,1-sin based,residual_3min_median,3,32.0,0.0339242599155912,500
NewSIN,1-sin based,residual_3min_median,3,33.0,0.0341286020258152,500
NewSIN,1-sin based,residual_3min_median,3,34.0,0.034302759908633,500
NewSIN,1-sin based,residual_3min_median,3,35.0,0.0345187835162281,500
NewSIN,1-sin based,residual_3min_median,3,36.0,0.0346534531836036,500
NewSIN,1-sin based,residual_3min_median,3,37.0,0.0347248372147382,500
NewSIN,1-sin based,residual_3min_median,3,38.0,0.0351114911563106,500
NewSIN,1-sin based,residual_3min_median,3,39.0,0.035295308936386,500
NewSIN,1-sin based,residual_3min_median,3,40.0,0.0357504155722648,500
NewSIN,1-sin based,residual_3min_median,3,41.0,0.0359942495664854,500
NewSIN,1-sin based,residual_3min_median,3,42.0,0.0362970015930363,500
NewSIN,1-sin based,residual_3min_median,3,43.0,0.0365121729767325,500
NewSIN,1-sin based,residual_3min_median,3,44.0,0.0368536524475189,500
NewSIN,1-sin based,residual_3min_median,3,45.0,0.0370684732826277,500
NewSIN,1-sin based,residual_3min_median,3,46.0,0.0370810111222595,500
NewSIN,1-sin based,residual_3min_median,3,47.0,0.0378055144475196,500
NewSIN,1-sin based,residual_3min_median,3,48.0,0.038047221697885,500
NewSIN,1-sin based,residual_3min_median,3,49.0,0.0383937408484786,500
NewSIN,1-sin based,residual_3min_median,3,50.0,0.0387124313367216,500
NewSIN,1-sin based,residual_3min_median,3,51.0,0.039123006974207,500
NewSIN,1-sin based,residual_3min_median,3,52.0,0.039352652413278,500
NewSIN,1-sin based,residual_3min_median,3,53.0,0.0397098247024996,500
NewSIN,1-sin based,residual_3min_median,3,54.0,0.0400207566512861,500
NewSIN,1-sin based,residual_3min_median,3,55.0,0.0402898204873498,499
NewSIN,1-sin based,residual_3min_median,3,56.0,0.0405645444094502,500
NewSIN,1-sin based,residual_3min_median,3,57.0,0.0413014555257499,500
NewSIN,1-sin based,residual_3min_median,3,58.0,0.0415160809287731,500
NewSIN,1-sin based,residual_3min_median,3,59.0,0.0418179719227117,500
NewSIN,1-sin based,residual_3min_median,3,60.0,0.0421345775668399,500
NewSIN,1-sin based,residual_3min_median,3,61.0,0.042433687248926,500
NewSIN,1-sin based,residual_3min_median,3,62.0,0.0427747282052336,500
NewSIN,1-sin based,residual_3min_median,3,63.0,0.0430076435198134,500
NewSIN,1-sin based,residual_3min_median,3,64.0,0.0434432366909722,500
NewSIN,1-sin based,residual_3min_median,3,65.0,0.0438066642293739,500
NewSIN,1-sin based,residual_3min_median,3,66.0,0.0441137946052494,500
NewSIN,1-sin based,residual_3min_median,3,67.0,0.0443423013322189,500
NewSIN,1-sin based,residual_3min_median,3,68.0,0.0445954636525169,500
NewSIN,1-sin based,residual_3min_median,3,69.0,0.0450086188947373,500
NewSIN,1-sin based,residual_3min_median,3,70.0,0.0453478395263727,500
NewSIN,1-sin based,residual_3min_median,3,71.0,0.0457537236177915,500
NewSIN,1-sin based,residual_3min_median,3,72.0,0.046101312793434,500
NewSIN,1-sin based,residual_3min_median,3,73.0,0.0462039655995168,500
NewSIN,1-sin based,residual_3min_median,3,74.0,0.0465323127943015,500
NewSIN,1-sin based,residual_3min_median,3,75.0,0.0467631247745421,500
NewSIN,1-sin based,residual_3min_median,3,76.0,0.0470443320340806,500
NewSIN,1-sin based,residual_3min_median,3,77.0,0.047516581389107,500
NewSIN,1-sin based,residual_3min_median,3,78.0,0.0476893228989654,500
NewSIN,1-sin based,residual_3min_median,3,79.0,0.0479993115135679,500
NewSIN,1-sin based,residual_3min_median,3,80.0,0.0483839993777807,500
NewSIN,1-sin based,residual_3min_median,3,81.0,0.0486800160917496,500
NewSIN,1-sin based,residual_3min_median,3,82.0,0.0492343946017789,500
NewSIN,1-sin based,residual_3min_median,3,83.0,0.0494895189791012,500
NewSIN,1-sin based,residual_3min_median,3,84.0,0.0498188017115907,500
NewSIN,1-sin based,residual_3min_median,3,85.0,0.0502321185214246,500
NewSIN,1-sin based,residual_3min_median,3,86.0,0.0505594052651725,500
NewSIN,1-sin based,residual_3min_median,3,87.0,0.0508812488954593,500
NewSIN,1-sin based,residual_3min_median,3,88.0,0.0511705624636354,500
NewSIN,1-sin based,residual_3min_median,3,89.0,0.0515471008042769,500
NewSIN,1-sin based,residual_3min_median,3,90.0,0.0520176614340594,500
NewSIN,1-sin based,residual_3min_median,3,91.0,0.0523712117917416,500
NewSIN,1-sin based,residual_3min_median,3,92.0,0.0526446905832827,500
NewSIN,1-sin based,residual_3min_median,3,93.0,0.053032071878584,500
NewSIN,1-sin based,residual_3min_median,3,94.0,0.0533375322071361,500
NewSIN,1-sin based,residual_3min_median,3,95.0,0.0537727177736471,500
NewSIN,1-sin based,residual_3min_median,3,96.0,0.0541615197266707,500
NewSIN,1-sin based,residual_3min_median,3,97.0,0.0546780354427745,500
NewSIN,1-sin based,residual_3min_median,3,98.0,0.054932637297698,500
NewSIN,1-sin based,residual_3min_median,3,99.0,0.0552566270133909,500
NewSIN,1-sin based,residual_3min_median,3,100.0,0.0556338038705371,500
NewSIN,1-sin based,residual_3min_median,3,101.0,0.0561305078643062,500
NewSIN,1-sin based,residual_3min_median,3,102.0,0.0563615083847919,500
NewSIN,1-sin based,residual_3min_median,3,103.0,0.0569322610903392,500
NewSIN,1-sin based,residual_3min_median,3,104.0,0.0573932936266285,500
NewSIN,1-sin based,residual_3min_median,3,105.0,0.0578115649973913,500
NewSIN,1-sin based,residual_3min_median,3,106.0,0.0583021969944471,500
NewSIN,1-sin based,residual_3min_median,3,107.0,0.0587827527572602,500
NewSIN,1-sin based,residual_3min_median,3,108.0,0.0589558859292003,500
NewSIN,1-sin based,residual_3min_median,3,109.0,0.059528879266583,500
NewSIN,1-sin based,residual_3min_median,3,110.0,0.0598113533831452,500
NewSIN,1-sin based,residual_3min_median,3,111.0,0.0602738704445777,500
NewSIN,1-sin based,residual_3min_median,3,112.0,0.0606097841997962,499
NewSIN,1-sin based,residual_3min_median,3,113.0,0.0611415185643067,500
NewSIN,1-sin based,residual_3min_median,3,114.0,0.0617080113099837,500
NewSIN,1-sin based,residual_3min_median,3,115.0,0.0620888107424719,500
NewSIN,1-sin based,residual_3min_median,3,116.0,0.0624830381904514,500
NewSIN,1-sin based,residual_3min_median,3,117.0,0.0632164161377148,500
NewSIN,1-sin based,residual_3min_median,3,118.0,0.0634367974996716,500
NewSIN,1-sin based,residual_3min_median,3,119.0,0.0639240946400674,499
NewSIN,1-sin based,residual_3min_median,3,120.0,0.0644591846683823,499
NewSIN,1-sin based,residual_3min_median,3,121.0,0.0647968672694824,499
NewSIN,1-sin based,residual_3min_median,3,122.0,0.0653835117523154,499
NewSIN,1-sin based,residual_3min_median,3,123.0,0.0658035628139081,500
NewSIN,1-sin based,residual_3min_median,3,124.0,0.0663720605032503,499
NewSIN,1-sin based,residual_3min_median,3,125.0,0.0668478429166335,500
NewSIN,1-sin based,residual_3min_median,3,126.0,0.0672985532436913,500
NewSIN,1-sin based,residual_3min_median,3,127.0,0.0677765739518356,500
NewSIN,1-sin based,residual_3min_median,3,128.0,0.0680636217544502,500
NewSIN,1-sin based,residual_3min_median,3,129.0,0.0684086523087893,500
NewSIN,1-sin based,residual_3min_median,3,130.0,0.0688911457866773,500
NewSIN,1-sin based,residual_3min_median,3,131.0,0.0694163948437166,500
NewSIN,1-sin based,residual_3min_median,3,132.0,0.0700305761184891,500
NewSIN,1-sin based,residual_3min_median,3,133.0,0.0705072607774128,500
NewSIN,1-sin based,residual_3min_median,3,134.0,0.0709280196570673,499
NewSIN,1-sin based,residual_3min_median,3,135.0,0.0714580323992242,499
NewSIN,1-sin based,residual_3min_median,3,136.0,0.0717915481819265,500
NewSIN,1-sin based,residual_3min_median,3,137.0,0.072227833965651,500
NewSIN,1-sin based,residual_3min_median,3,138.0,0.0727949772658013,500
NewSIN,1-sin based,residual_3min_median,3,139.0,0.0731354777585422,499
NewSIN,1-sin based,residual_3min_median,3,140.0,0.0737165499427533,499
NewSIN,1-sin based,residual_3min_median,3,141.0,0.0739076960155019,499
NewSIN,1-sin based,residual_3min_median,3,142.0,0.074609307009606,500
NewSIN,1-sin based,residual_3min_median,3,143.0,0.0750714033401185,500
NewSIN,1-sin based,residual_3min_median,3,144.0,0.0756041833484467,500
NewSIN,1-sin based,residual_3min_median,3,145.0,0.0762392356148483,500
NewSIN,1-sin based,residual_3min_median,3,146.0,0.0768463183287501,500
NewSIN,1-sin based,residual_3min_median,3,147.0,0.0771020150568699,499
NewSIN,1-sin based,residual_3min_median,3,148.0,0.0773988628162782,500
NewSIN,1-sin based,residual_3min_median,3,149.0,0.0778864570969166,500
NewSIN,1-sin based,residual_3min_median,3,150.0,0.078455876256194,500
