coupling_function,k,device_count,cycle_time,listening_rate,duration,format,run_count,readable_run_count,total_data_size_bytes,oldest_created_at,newest_created_at
LINEAR_4,96,50,10000,25,1800000,current_graph_manifest,1500,0,660904686,2026-07-08T11:00:48+00:00,2026-07-10T10:16:41+00:00
LINEAR_4,97,50,10000,25,1800000,current_graph_manifest,1500,0,660904686,2026-07-08T11:00:48+00:00,2026-07-10T10:16:41+00:00
LINEAR_4,98,50,10000,25,1800000,current_graph_manifest,1500,0,660904686,2026-07-08T11:00:48+00:00,2026-07-10T10:16:41+00:00
LINEAR_4,99,50,10000,25,1800000,current_graph_manifest,1500,0,660904686,2026-07-08T11:00:48+00:00,2026-07-10T10:16:41+00:00
NewSIN,1,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,10,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,100,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,101,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,102,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,103,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,104,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,105,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,106,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,107,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,108,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,109,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,11,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,110,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,111,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,112,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,113,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,114,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,115,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,116,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,117,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,118,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,119,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,12,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,120,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,121,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,122,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,123,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,124,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,125,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,126,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,127,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,128,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,129,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,13,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,130,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,131,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,132,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,133,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,134,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,135,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,136,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,137,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,138,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,139,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,14,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,140,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,141,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,142,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,143,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,144,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,145,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,146,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,147,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,148,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,149,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,15,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,150,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,16,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,17,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,18,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,19,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,2,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,20,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,21,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,22,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,23,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,24,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,25,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,26,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,27,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,28,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,29,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,3,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,30,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,31,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,32,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,33,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,34,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,35,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,36,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,37,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,38,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,39,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,4,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,40,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,41,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,42,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,43,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,44,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,45,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,46,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,47,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,48,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,49,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,5,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,50,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,51,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,52,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,53,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,54,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,55,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,56,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,57,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,58,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,59,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,6,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,60,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,61,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,62,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,63,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,64,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,65,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,66,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,67,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,68,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,69,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,7,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,70,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,71,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,72,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,73,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,74,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,75,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,76,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,77,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,78,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,79,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,8,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,80,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,81,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,82,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,83,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,84,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,85,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,86,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,87,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,88,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,89,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,9,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,90,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,91,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,92,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,93,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,94,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,95,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,96,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,97,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,98,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
NewSIN,99,50,10000,25,1800000,current_graph_manifest,500,0,667196028,2026-07-06T10:06:53+00:00,2026-07-06T10:06:53+00:00
