function,label,k,residual_median,residual_q1,residual_q3,n_runs
LINEAR_4,modified frog chorus based,95.0,0.0536591191707902,0.0531973751592625,0.0541659322604771,484
LINEAR_4,modified frog chorus based,96.0,0.0542405812776822,0.0537407657786855,0.0548059067505965,488
LINEAR_4,modified frog chorus based,97.0,0.0548574693270516,0.0543712050051981,0.0553972640487823,488
LINEAR_4,modified frog chorus based,98.0,0.0553962273596496,0.054962102665943,0.0558844991841346,487
LINEAR_4,modified frog chorus based,99.0,0.0559478486740682,0.0555407275269464,0.0564494683174616,485
LINEAR_4,modified frog chorus based,100.0,0.056671107401787,0.0561680969418849,0.0571828304946867,487
LINEAR_4,modified frog chorus based,101.0,0.0571833693518632,0.056752983199884,0.0577257169980689,484
LINEAR_4,modified frog chorus based,102.0,0.0578643292593493,0.0573806298527416,0.0583953260588116,489
LINEAR_4,modified frog chorus based,103.0,0.0584530481833501,0.0580081845190524,0.0589804944929275,488
LINEAR_4,modified frog chorus based,104.0,0.0592188897279841,0.0586620806529568,0.0597569325151617,490
LINEAR_4,modified frog chorus based,105.0,0.0597488335878289,0.0592774723910996,0.0602030321991017,487
LINEAR_4,modified frog chorus based,106.0,0.0603976187664589,0.0598681334313066,0.0608599723478563,486
LINEAR_4,modified frog chorus based,107.0,0.0610647108730344,0.0605534161345916,0.061558297714621,492
LINEAR_4,modified frog chorus based,108.0,0.0616370103637297,0.0611478003836979,0.0621648061123562,483
LINEAR_4,modified frog chorus based,109.0,0.0622804905216217,0.061805698546683,0.0628107186338002,477
LINEAR_4,modified frog chorus based,110.0,0.0629260965701161,0.0624296285344545,0.0634599558599996,487
LINEAR_4,modified frog chorus based,111.0,0.0635616991311545,0.0630106169246639,0.0640154213108257,483
LINEAR_4,modified frog chorus based,112.0,0.0642704408105999,0.0636841037044454,0.0646821679497444,488
LINEAR_4,modified frog chorus based,113.0,0.06472099772504,0.0641705542947609,0.0652878005713415,488
LINEAR_4,modified frog chorus based,114.0,0.0653829383686882,0.0648693571724751,0.0659769399126355,486
LINEAR_4,modified frog chorus based,115.0,0.0659377149031592,0.0654546602311066,0.0665514618332539,481
LINEAR_4,modified frog chorus based,116.0,0.0666454939103857,0.0661094721648909,0.0671766679052147,486
LINEAR_4,modified frog chorus based,117.0,0.0671795410266007,0.0666796955079508,0.0678036549419014,484
LINEAR_4,modified frog chorus based,118.0,0.0677522005690788,0.0672227830854054,0.0684029756339699,483
LINEAR_4,modified frog chorus based,119.0,0.0683332312640744,0.0676442563613565,0.0690242689267691,482
LINEAR_4,modified frog chorus based,120.0,0.0688966643839007,0.0681549086675016,0.069627151095673,484
LINEAR_4,modified frog chorus based,121.0,0.0694583133521737,0.0685215346974141,0.0701613686509129,484
LINEAR_4,modified frog chorus based,122.0,0.0700554018022373,0.0690963708389942,0.0706918971030833,477
LINEAR_4,modified frog chorus based,123.0,0.0705020857986918,0.0695515293662045,0.0711239504574387,482
LINEAR_4,modified frog chorus based,124.0,0.0711162203378551,0.0699797325132569,0.0718962710888025,487
LINEAR_4,modified frog chorus based,125.0,0.0716522473319231,0.0704791707213813,0.0724539838522739,483
LINEAR_4,modified frog chorus based,126.0,0.0720080764377291,0.0706962078716525,0.0729914724922826,484
LINEAR_4,modified frog chorus based,127.0,0.0724273426130673,0.0711193227427586,0.0734879785175768,480
LINEAR_4,modified frog chorus based,128.0,0.0730530725332334,0.0716869502854539,0.0741353706702444,490
LINEAR_4,modified frog chorus based,129.0,0.0734503074091992,0.0718508386071774,0.0746499166514413,483
LINEAR_4,modified frog chorus based,130.0,0.0740116281400455,0.0724876331144214,0.0751924030332817,476
LINEAR_4,modified frog chorus based,131.0,0.0744217026589977,0.0729854987851331,0.0757872676001029,485
LINEAR_4,modified frog chorus based,132.0,0.0747071282083018,0.0730584184391803,0.0761687899921699,485
LINEAR_4,modified frog chorus based,133.0,0.0756563092061789,0.0740188244441363,0.0770106347207489,487
LINEAR_4,modified frog chorus based,134.0,0.0759196243716048,0.0745375751814882,0.0774753392610701,482
LINEAR_4,modified frog chorus based,135.0,0.0765161627474795,0.0748301792486615,0.0780524679140328,486
LINEAR_4,modified frog chorus based,136.0,0.0768115265401278,0.0750842072558764,0.0783490966903037,471
LINEAR_4,modified frog chorus based,137.0,0.0772854453428364,0.0757678832957216,0.079092853223653,482
LINEAR_4,modified frog chorus based,138.0,0.0777256371582458,0.0759719591144899,0.0792720668759753,482
LINEAR_4,modified frog chorus based,139.0,0.0783234991460344,0.0765875056786414,0.0800856200502665,486
LINEAR_4,modified frog chorus based,140.0,0.0789099060111714,0.077407686978988,0.0807526387002236,482
LINEAR_4,modified frog chorus based,141.0,0.0792660548015549,0.0776545044521865,0.0808396901238856,479
LINEAR_4,modified frog chorus based,142.0,0.0795689316788903,0.0780618284289632,0.0814589293511524,478
LINEAR_4,modified frog chorus based,143.0,0.0800015101555369,0.078496524446599,0.0820511581822773,483
LINEAR_4,modified frog chorus based,144.0,0.0805740700132857,0.0788636235100925,0.0824203552808725,482
LINEAR_4,modified frog chorus based,145.0,0.0807990802586658,0.0792063692098072,0.0827593440371013,484
LINEAR_4,modified frog chorus based,146.0,0.0813098778472183,0.079788306230656,0.0831597287883104,482
LINEAR_4,modified frog chorus based,147.0,0.0817290371687225,0.0801981653714756,0.0839054481903931,473
LINEAR_4,modified frog chorus based,148.0,0.0827099749583516,0.0809342780797218,0.0845374419988036,480
LINEAR_4,modified frog chorus based,149.0,0.0827611398247375,0.0810133266150142,0.0847024954119196,484
LINEAR_4,modified frog chorus based,150.0,0.0833892524222472,0.0813843618360997,0.0852461822054254,479
NewSIN,1-sin based,1.0,0.0398823573094475,0.0333982671763381,0.0472467022791771,499
NewSIN,1-sin based,2.0,0.0230067555655644,0.0175338071394003,0.0321871497875446,500
NewSIN,1-sin based,3.0,0.0156009678024866,0.0103056982531029,0.0235406937897835,500
NewSIN,1-sin based,4.0,0.0124750280848567,0.0092716124157971,0.0184648267228557,500
NewSIN,1-sin based,5.0,0.013073171324871,0.0098692926623715,0.0167708552626609,500
NewSIN,1-sin based,6.0,0.0139947014792852,0.010731492507097,0.0181333522261912,500
NewSIN,1-sin based,7.0,0.0150907920477252,0.0118539391470835,0.0194466142794817,500
NewSIN,1-sin based,8.0,0.0160060545826551,0.0124860218278062,0.0212605702000855,500
NewSIN,1-sin based,9.0,0.0170514662314835,0.0135044102143089,0.0224018963168814,500
NewSIN,1-sin based,10.0,0.017482216282939,0.0143047944071752,0.0237235709503665,500
NewSIN,1-sin based,11.0,0.018733310988551,0.0149756900120367,0.0254551849660647,499
NewSIN,1-sin based,12.0,0.0195103880702953,0.0159844271284856,0.0255949238942643,500
NewSIN,1-sin based,13.0,0.0199856938256431,0.0166260063704354,0.0264272046146708,500
NewSIN,1-sin based,14.0,0.0207324053113188,0.0168866496840621,0.0272916266596357,500
NewSIN,1-sin based,15.0,0.0215036395893619,0.0174197321313931,0.0275659498915634,500
NewSIN,1-sin based,16.0,0.0217297844262056,0.0175904127677026,0.028094288932204,499
NewSIN,1-sin based,17.0,0.0223473410985212,0.0184369726933553,0.0284737435137518,500
NewSIN,1-sin based,18.0,0.022930695997704,0.0185194991542454,0.0291945594407073,500
NewSIN,1-sin based,19.0,0.0234355770208066,0.0190340880047224,0.0292068851816641,500
NewSIN,1-sin based,20.0,0.0238815433885548,0.0196777702677443,0.0290633754983441,500
NewSIN,1-sin based,21.0,0.0243776159749798,0.0197728137277397,0.0300217184621308,500
NewSIN,1-sin based,22.0,0.0245114126153546,0.0204093928643028,0.0306982523888384,500
NewSIN,1-sin based,23.0,0.0250725435578905,0.0208836575720866,0.0303787703184096,500
NewSIN,1-sin based,24.0,0.0249710028343179,0.0209977391111844,0.0311443578208278,500
NewSIN,1-sin based,25.0,0.0254731200718597,0.0211690852315154,0.0318699004763063,500
NewSIN,1-sin based,26.0,0.0261662068094367,0.0220271674395862,0.0314966567616084,500
NewSIN,1-sin based,27.0,0.0262475969448609,0.0220625113645121,0.0313809863537556,500
NewSIN,1-sin based,28.0,0.0265473267840798,0.0219531733725526,0.032429172858267,500
NewSIN,1-sin based,29.0,0.0269666354611826,0.0222554679971512,0.0325096672774969,500
NewSIN,1-sin based,30.0,0.0270061404451792,0.0229993212618778,0.0324459477018578,500
NewSIN,1-sin based,31.0,0.027457072422478,0.023182027019072,0.0330900645995292,500
NewSIN,1-sin based,32.0,0.027436471638162,0.0234306732033251,0.0334215602731508,500
NewSIN,1-sin based,33.0,0.0277564009226536,0.0239456884690152,0.0330040618644775,500
NewSIN,1-sin based,34.0,0.0281969726374133,0.0243735177725762,0.0337145124839125,500
NewSIN,1-sin based,35.0,0.0284227734286921,0.024557960500067,0.0339114995383093,500
NewSIN,1-sin based,36.0,0.0289848035446987,0.0247861548356717,0.0336971744053759,500
NewSIN,1-sin based,37.0,0.0288222060852423,0.0252019609442145,0.0340469374779996,500
NewSIN,1-sin based,38.0,0.0294861057860123,0.0256292114245444,0.0343303774219677,500
NewSIN,1-sin based,39.0,0.0295274717529908,0.0258356116888964,0.0345636819373481,500
NewSIN,1-sin based,40.0,0.0297385599334309,0.026307069130827,0.0350199214674048,500
NewSIN,1-sin based,41.0,0.029982943066574,0.02679324946499,0.0352454958025342,500
NewSIN,1-sin based,42.0,0.0302918571285768,0.0267773904993736,0.0354019573355469,500
NewSIN,1-sin based,43.0,0.0306501451746931,0.0271868232925482,0.0355542999410103,500
NewSIN,1-sin based,44.0,0.030937636934375,0.0276170869214245,0.0354456774166487,500
NewSIN,1-sin based,45.0,0.0310558978096095,0.0281414411627437,0.0354490645996489,500
NewSIN,1-sin based,46.0,0.0315306712951136,0.02843088309519,0.0361102686277768,500
NewSIN,1-sin based,47.0,0.0318150162143631,0.0285856108822536,0.0363409560540669,500
NewSIN,1-sin based,48.0,0.0319741705473646,0.0289359155499542,0.0363821835792661,500
NewSIN,1-sin based,49.0,0.0322763572270364,0.0294608088204629,0.0370286807142051,500
NewSIN,1-sin based,50.0,0.0324661374190606,0.0297190043702972,0.0369721138437299,500
NewSIN,1-sin based,51.0,0.0328449345492485,0.0301172884715086,0.0370422278876056,500
NewSIN,1-sin based,52.0,0.0330562728925497,0.0305132331050063,0.0370837753573223,500
NewSIN,1-sin based,53.0,0.0332759077575567,0.0310533205249762,0.0372578061129311,500
NewSIN,1-sin based,54.0,0.0335789077487352,0.0313762496896438,0.0374321373746197,500
NewSIN,1-sin based,55.0,0.0342239005168094,0.0318185082715686,0.0379317183169893,499
NewSIN,1-sin based,56.0,0.0343488082935856,0.0322250101661748,0.0379210368292311,500
NewSIN,1-sin based,57.0,0.0347598681175047,0.0326209712884636,0.0378540932931474,500
NewSIN,1-sin based,58.0,0.0351926291628865,0.0331156133010195,0.0382187932130345,500
NewSIN,1-sin based,59.0,0.0355602342158261,0.0336890795632101,0.0385162331994527,500
NewSIN,1-sin based,60.0,0.0358941615678624,0.034151356421108,0.039001607744424,500
NewSIN,1-sin based,61.0,0.0362967021949413,0.0346870470653467,0.0394432293539791,500
NewSIN,1-sin based,62.0,0.0367143482524926,0.0352366361056349,0.0400481633114397,500
NewSIN,1-sin based,63.0,0.0370214906380679,0.0358009353492451,0.0397646301126772,500
NewSIN,1-sin based,64.0,0.0376069801707644,0.0363072010300401,0.0404216207996736,500
NewSIN,1-sin based,65.0,0.0381708938905727,0.0368839444729025,0.0408334992589185,500
NewSIN,1-sin based,66.0,0.0385389428847882,0.0374562197848129,0.0413521154794485,500
NewSIN,1-sin based,67.0,0.0389987395630137,0.0380090848995839,0.0410092977206612,500
NewSIN,1-sin based,68.0,0.0395317974193464,0.0385630238300613,0.0417307603244887,500
NewSIN,1-sin based,69.0,0.0400219342682393,0.0390947665455525,0.0422206557679095,500
NewSIN,1-sin based,70.0,0.0405854449330936,0.0396970845986361,0.0427041678792977,500
NewSIN,1-sin based,71.0,0.0410678633653533,0.0402568182412165,0.0429693160330431,500
NewSIN,1-sin based,72.0,0.0415324697123217,0.0409007342968644,0.0436093867897888,500
NewSIN,1-sin based,73.0,0.0420622775303591,0.0414567197106935,0.0442435454881691,500
NewSIN,1-sin based,74.0,0.0425884337752672,0.041954866740675,0.0444547772265106,500
NewSIN,1-sin based,75.0,0.0431457093828706,0.0425643880109466,0.0449730705185668,500
NewSIN,1-sin based,76.0,0.0437048867777193,0.0431366265863328,0.0454083567275868,500
NewSIN,1-sin based,77.0,0.0442742554617337,0.0436963425821646,0.0457834885296267,500
NewSIN,1-sin based,78.0,0.0447981268998353,0.0442798880244465,0.04607412835204,500
NewSIN,1-sin based,79.0,0.0453628417007132,0.0448525195545601,0.0465785453246198,500
NewSIN,1-sin based,80.0,0.0459527110345988,0.0454014610465529,0.0470545649597444,500
NewSIN,1-sin based,81.0,0.0465511911330617,0.0460436715137556,0.0475519396020041,500
NewSIN,1-sin based,82.0,0.0471718840335262,0.0465833458428772,0.0480933294528702,500
NewSIN,1-sin based,83.0,0.047689996927906,0.0471834850060019,0.0484239195177015,500
NewSIN,1-sin based,84.0,0.0482660112226428,0.0477181134052299,0.04911818131101,500
NewSIN,1-sin based,85.0,0.0488373394860146,0.0483264136091331,0.0495537229475327,500
NewSIN,1-sin based,86.0,0.0494082093996754,0.0488992520516401,0.0502402788766748,500
NewSIN,1-sin based,87.0,0.049985151446014,0.0494199754729359,0.0506737209931815,500
NewSIN,1-sin based,88.0,0.0504893711504953,0.0500354840748079,0.0512241435123112,500
NewSIN,1-sin based,89.0,0.0512170769560928,0.0506695060989249,0.0518738572894619,500
NewSIN,1-sin based,90.0,0.0517510751048773,0.0512269344005604,0.0523927998122291,500
NewSIN,1-sin based,91.0,0.0522864705906525,0.0518361966156137,0.0529516534885472,500
NewSIN,1-sin based,92.0,0.0529278169730836,0.0524479866844847,0.0535250022941529,500
NewSIN,1-sin based,93.0,0.0534434152085861,0.052861970928074,0.0540212770497342,500
NewSIN,1-sin based,94.0,0.0540432669773033,0.0535358594178769,0.0546551154727735,500
NewSIN,1-sin based,95.0,0.0546989246525285,0.0541068561088256,0.0552647341346586,500
NewSIN,1-sin based,96.0,0.0552184823540442,0.054684582154313,0.0558109952413869,500
NewSIN,1-sin based,97.0,0.0558618643158695,0.0553120613387759,0.0564421622033861,500
NewSIN,1-sin based,98.0,0.0564075791302399,0.055902559756638,0.0570365518112745,500
NewSIN,1-sin based,99.0,0.0570211548720497,0.0564873107562478,0.0576043545165266,500
NewSIN,1-sin based,100.0,0.0576325987326162,0.057163232095773,0.0581656548940343,500
NewSIN,1-sin based,101.0,0.0582571258112312,0.0577321881559934,0.0587373315781097,500
NewSIN,1-sin based,102.0,0.0588672126278826,0.0582918919732274,0.0594592586668655,500
NewSIN,1-sin based,103.0,0.0595109942398734,0.0589319702819767,0.0600522591440358,500
NewSIN,1-sin based,104.0,0.0601078169806865,0.0595075514407108,0.0607039834867229,500
NewSIN,1-sin based,105.0,0.0607696454581571,0.0602074805054701,0.0613206553023061,500
NewSIN,1-sin based,106.0,0.0613811205361454,0.0607890813260381,0.0619227565211642,500
NewSIN,1-sin based,107.0,0.0620463385856402,0.0614186378837306,0.062545775150957,500
NewSIN,1-sin based,108.0,0.0625943578099842,0.0620328813389367,0.0631794169336866,500
NewSIN,1-sin based,109.0,0.0632535971365996,0.0625303832730902,0.0638391706511613,500
NewSIN,1-sin based,110.0,0.0638083124940852,0.0631858573914532,0.064344821035234,500
NewSIN,1-sin based,111.0,0.0643922247376556,0.0637058858955861,0.0649981478155015,500
NewSIN,1-sin based,112.0,0.0649898823359176,0.0642872573239317,0.0656419824168513,499
NewSIN,1-sin based,113.0,0.0656830396442793,0.0650703559087712,0.0661813462719458,500
NewSIN,1-sin based,114.0,0.0662838341806816,0.065436540857975,0.0668581891006195,500
NewSIN,1-sin based,115.0,0.0668440667281057,0.0658131404402165,0.0674565953864585,500
NewSIN,1-sin based,116.0,0.0672858710067043,0.0663280654772947,0.0678653620662539,500
NewSIN,1-sin based,117.0,0.0678221365014987,0.0667781002369569,0.0685123505964739,500
NewSIN,1-sin based,118.0,0.0684125058817357,0.0673370330138778,0.0690752426905647,500
NewSIN,1-sin based,119.0,0.069125159082428,0.0680635033294454,0.0698184328558763,499
NewSIN,1-sin based,120.0,0.069456387798072,0.0682797179484083,0.0702159606512676,499
NewSIN,1-sin based,121.0,0.0698379873549479,0.0688071139730018,0.0708335826982023,499
NewSIN,1-sin based,122.0,0.0705462765208838,0.0695041287871828,0.0715436304321313,499
NewSIN,1-sin based,123.0,0.0710652216857327,0.0697292254974945,0.0721242259231652,500
NewSIN,1-sin based,124.0,0.0713664489562433,0.0701197552102377,0.0726534298339969,499
NewSIN,1-sin based,125.0,0.0721086279014562,0.0706892638445021,0.0732774110351627,500
NewSIN,1-sin based,126.0,0.0723956205785098,0.0711166823163874,0.0736212715485164,500
NewSIN,1-sin based,127.0,0.072818864822762,0.071450244068001,0.074269118957612,500
NewSIN,1-sin based,128.0,0.0735558333550687,0.0722821241322191,0.0748838829750873,500
NewSIN,1-sin based,129.0,0.0742053471524943,0.0725380807328601,0.0754934229063742,500
NewSIN,1-sin based,130.0,0.0745060095506316,0.073031783221386,0.075951612455266,500
NewSIN,1-sin based,131.0,0.075013328179443,0.0734733477122687,0.076436535852714,500
NewSIN,1-sin based,132.0,0.0753853402921908,0.0737045929048169,0.076755065391925,500
NewSIN,1-sin based,133.0,0.0758052335306423,0.0743794813286009,0.0773635927746311,500
NewSIN,1-sin based,134.0,0.0760365605357318,0.0744995328071321,0.0776714215338966,499
NewSIN,1-sin based,135.0,0.07670317817575,0.0751384547586688,0.0783026724448294,499
NewSIN,1-sin based,136.0,0.076839794360116,0.0753158915935666,0.0783724377710852,500
NewSIN,1-sin based,137.0,0.0775704031177526,0.075897963354517,0.0790446397913087,500
NewSIN,1-sin based,138.0,0.0777858430403704,0.0761058414887749,0.0794056281315559,500
NewSIN,1-sin based,139.0,0.0783116641201898,0.0767209838823906,0.0800269749415262,499
NewSIN,1-sin based,140.0,0.0789364209674511,0.0770910420971277,0.0805468698643176,499
NewSIN,1-sin based,141.0,0.0791368141752308,0.0773791384179069,0.0807521869308402,499
NewSIN,1-sin based,142.0,0.0793623416801959,0.0778609186605027,0.0811597220764018,500
NewSIN,1-sin based,143.0,0.0799272428282794,0.0782719056778166,0.0817227616360534,500
NewSIN,1-sin based,144.0,0.0801092894998015,0.0785276006467759,0.0818546634277759,500
NewSIN,1-sin based,145.0,0.0806941127269216,0.0787744493088515,0.0824637937621141,500
NewSIN,1-sin based,146.0,0.0809564592441827,0.0794332553767145,0.0828194345353333,500
NewSIN,1-sin based,147.0,0.0814388236638466,0.0798470413816707,0.0831849432701168,499
NewSIN,1-sin based,148.0,0.0821062721338496,0.0804257509070417,0.0837970904012042,500
NewSIN,1-sin based,149.0,0.0821346004241642,0.0804277312179747,0.0839409317767164,500
NewSIN,1-sin based,150.0,0.0827296407184656,0.0808687425906385,0.0845528471794978,500
