time,oscillator_id,send_count,cycle_index,phase_ms,selected_run_index,selection
453745.52144858567,4,91,91,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
456598.7937648344,2,92,91,4933.793764834409,3,"KURAMOTO N=5 K=10, PER=0"
456794.2062351656,3,92,92,129.20623516559135,3,"KURAMOTO N=5 K=10, PER=0"
457449.953153497,0,92,92,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
458097.43276859465,1,92,92,1432.4327685946482,3,"KURAMOTO N=5 K=10, PER=0"
458745.52144858567,4,92,92,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
461597.57825463667,2,93,92,4932.578254636668,3,"KURAMOTO N=5 K=10, PER=0"
461795.42174536333,3,93,93,130.42174536333187,3,"KURAMOTO N=5 K=10, PER=0"
462449.953153497,0,93,93,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
463097.43276859465,1,93,93,1432.4327685946482,3,"KURAMOTO N=5 K=10, PER=0"
463745.52144858567,4,93,93,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
466596.34793380776,2,94,93,4931.34793380776,3,"KURAMOTO N=5 K=10, PER=0"
466796.65206619224,3,94,94,131.65206619224045,3,"KURAMOTO N=5 K=10, PER=0"
467449.953153497,0,94,94,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
468097.43276859465,1,94,94,1432.4327685946482,3,"KURAMOTO N=5 K=10, PER=0"
468745.52144858567,4,94,94,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
471595.1026335777,2,95,94,4930.102633577713,3,"KURAMOTO N=5 K=10, PER=0"
471797.8973664223,3,95,95,132.89736642228672,3,"KURAMOTO N=5 K=10, PER=0"
472449.953153497,0,95,95,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
473097.43276859465,1,95,95,1432.4327685946482,3,"KURAMOTO N=5 K=10, PER=0"
473745.52144858567,4,95,95,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
476593.84218369494,2,96,95,4928.842183694942,3,"KURAMOTO N=5 K=10, PER=0"
476799.15781630506,3,96,96,134.15781630505808,3,"KURAMOTO N=5 K=10, PER=0"
477449.953153497,0,96,96,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
478097.43276859465,1,96,96,1432.4327685946482,3,"KURAMOTO N=5 K=10, PER=0"
478745.52144858567,4,96,96,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
481592.56641243055,2,97,96,4927.566412430548,3,"KURAMOTO N=5 K=10, PER=0"
481800.43358756945,3,97,97,135.43358756945236,3,"KURAMOTO N=5 K=10, PER=0"
482449.953153497,0,97,97,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
483097.43276859465,1,97,97,1432.4327685946482,3,"KURAMOTO N=5 K=10, PER=0"
483745.52144858567,4,97,97,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
486591.2751465834,2,98,97,4926.275146583386,3,"KURAMOTO N=5 K=10, PER=0"
486801.7248534166,3,98,98,136.72485341661377,3,"KURAMOTO N=5 K=10, PER=0"
487449.953153497,0,98,98,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
488097.43276859465,1,98,98,1432.4327685946482,3,"KURAMOTO N=5 K=10, PER=0"
488745.52144858567,4,98,98,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
491589.9682114863,2,99,98,4924.968211486295,3,"KURAMOTO N=5 K=10, PER=0"
491803.0317885137,3,99,99,138.03178851370467,3,"KURAMOTO N=5 K=10, PER=0"
492449.953153497,0,99,99,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
493097.43276859465,1,99,99,1432.4327685946482,3,"KURAMOTO N=5 K=10, PER=0"
493745.52144858567,4,99,99,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
496588.645431013,2,100,99,4923.645431013021,3,"KURAMOTO N=5 K=10, PER=0"
496804.354568987,3,100,100,139.35456898697885,3,"KURAMOTO N=5 K=10, PER=0"
497449.953153497,0,100,100,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
498097.43276859465,1,100,100,1432.4327685946482,3,"KURAMOTO N=5 K=10, PER=0"
498745.52144858567,4,100,100,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
501587.30662758596,2,101,100,4922.30662758596,3,"KURAMOTO N=5 K=10, PER=0"
501805.69337241404,3,101,101,140.6933724140399,3,"KURAMOTO N=5 K=10, PER=0"
502449.953153497,0,101,101,784.9531534970156,3,"KURAMOTO N=5 K=10, PER=0"
503097.43276859465,1,101,101,1432.4327685946482,3,"KURAMOTO N=5 K=10, PER=0"
503745.52144858567,4,101,101,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
506585.95162218536,2,102,101,4920.9516221853555,3,"KURAMOTO N=5 K=10, PER=0"
506807.04837781464,3,102,102,142.04837781464448,3,"KURAMOTO N=5 K=10, PER=0"
507453.573212559,0,102,102,788.5732125589857,3,"KURAMOTO N=5 K=10, PER=0"
508097.43276859465,1,102,102,1432.4327685946482,3,"KURAMOTO N=5 K=10, PER=0"
508745.52144858567,4,102,102,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
511584.580234359,2,103,102,4919.5802343590185,3,"KURAMOTO N=5 K=10, PER=0"
511808.419765641,3,103,103,143.4197656409815,3,"KURAMOTO N=5 K=10, PER=0"
512453.573212559,0,103,103,788.5732125589857,3,"KURAMOTO N=5 K=10, PER=0"
513101.05109259824,1,103,103,1436.051092598238,3,"KURAMOTO N=5 K=10, PER=0"
513745.52144858567,4,103,103,2080.5214485856704,3,"KURAMOTO N=5 K=10, PER=0"
516583.1922822334,2,104,103,4918.192282233387,3,"KURAMOTO N=5 K=10, PER=0"
516809.8077177666,3,104,104,144.80771776661277,3,"KURAMOTO N=5 K=10, PER=0"
517457.1971425416,0,104,104,792.1971425415832,3,"KURAMOTO N=5 K=10, PER=0"
518101.05109259824,1,104,104,1436.051092598238,3,"KURAMOTO N=5 K=10, PER=0"
518749.1424201658,4,104,104,2084.142420165823,3,"KURAMOTO N=5 K=10, PER=0"
521581.78758252563,2,105,104,4916.787582525634,3,"KURAMOTO N=5 K=10, PER=0"
521811.21241747437,3,105,105,146.2124174743658,3,"KURAMOTO N=5 K=10, PER=0"
522457.1971425416,0,105,105,792.1971425415832,3,"KURAMOTO N=5 K=10, PER=0"
523104.6693922923,1,105,105,1439.6693922922714,3,"KURAMOTO N=5 K=10, PER=0"
523749.1424201658,4,105,105,2084.142420165823,3,"KURAMOTO N=5 K=10, PER=0"
526580.365950557,2,106,105,4915.365950557054,3,"KURAMOTO N=5 K=10, PER=0"
526812.634049443,3,106,106,147.63404944294598,3,"KURAMOTO N=5 K=10, PER=0"
527457.1971425416,0,106,106,792.1971425416414,3,"KURAMOTO N=5 K=10, PER=0"
528104.6693922923,1,106,106,1439.6693922922714,3,"KURAMOTO N=5 K=10, PER=0"
528752.7634033229,4,106,106,2087.763403322897,3,"KURAMOTO N=5 K=10, PER=0"
531578.9272002672,2,107,106,4913.927200267208,3,"KURAMOTO N=5 K=10, PER=0"
531814.0727997328,3,107,107,149.0727997327922,3,"KURAMOTO N=5 K=10, PER=0"
532460.818515914,0,107,107,795.8185159140266,3,"KURAMOTO N=5 K=10, PER=0"
533104.6693922923,1,107,107,1439.6693922922714,3,"KURAMOTO N=5 K=10, PER=0"
533752.7634033229,4,107,107,2087.763403322897,3,"KURAMOTO N=5 K=10, PER=0"
536577.4711442301,2,108,107,4912.471144230105,3,"KURAMOTO N=5 K=10, PER=0"
536815.5288557699,3,108,108,150.52885576989502,3,"KURAMOTO N=5 K=10, PER=0"
537460.818515914,0,108,108,795.8185159140266,3,"KURAMOTO N=5 K=10, PER=0"
538108.2876786576,1,108,108,1443.2876786575653,3,"KURAMOTO N=5 K=10, PER=0"
538752.7634033229,4,108,108,2087.763403322897,3,"KURAMOTO N=5 K=10, PER=0"
541575.9975936706,2,109,108,4910.997593670618,3,"KURAMOTO N=5 K=10, PER=0"
541817.0024063294,3,109,109,152.0024063293822,3,"KURAMOTO N=5 K=10, PER=0"
542464.443035504,0,109,109,799.4430355039658,3,"KURAMOTO N=5 K=10, PER=0"
543108.2876786576,1,109,109,1443.2876786575653,3,"KURAMOTO N=5 K=10, PER=0"
543756.3843981647,4,109,109,2091.3843981646933,3,"KURAMOTO N=5 K=10, PER=0"
546574.5063584835,2,110,109,4909.506358483457,3,"KURAMOTO N=5 K=10, PER=0"
546818.4936415165,3,110,110,153.493641516543,3,"KURAMOTO N=5 K=10, PER=0"
547464.443035504,0,110,110,799.4430355039658,3,"KURAMOTO N=5 K=10, PER=0"
548111.9059379931,1,110,110,1446.905937993084,3,"KURAMOTO N=5 K=10, PER=0"
548756.3843981647,4,110,110,2091.3843981646933,3,"KURAMOTO N=5 K=10, PER=0"
551572.9972472524,2,111,110,4907.9972472523805,3,"KURAMOTO N=5 K=10, PER=0"
551820.0027527476,3,111,111,155.00275274761952,3,"KURAMOTO N=5 K=10, PER=0"
552464.443035504,0,111,111,799.4430355039658,3,"KURAMOTO N=5 K=10, PER=0"
553111.9059379931,1,111,111,1446.905937993084,3,"KURAMOTO N=5 K=10, PER=0"
553760.005404859,4,111,111,2095.0054048589664,3,"KURAMOTO N=5 K=10, PER=0"
556571.4700672715,2,112,111,4906.470067271497,3,"KURAMOTO N=5 K=10, PER=0"
556821.5299327285,3,112,112,156.5299327285029,3,"KURAMOTO N=5 K=10, PER=0"
557468.0638767785,0,112,112,803.0638767784694,3,"KURAMOTO N=5 K=10, PER=0"
558111.9059379931,1,112,112,1446.905937993084,3,"KURAMOTO N=5 K=10, PER=0"
558760.005404859,4,112,112,2095.0054048589664,3,"KURAMOTO N=5 K=10, PER=0"
561569.9246245681,2,113,112,4904.924624568084,3,"KURAMOTO N=5 K=10, PER=0"
561823.0753754319,3,113,113,158.07537543191575,3,"KURAMOTO N=5 K=10, PER=0"
562468.0638767785,0,113,113,803.0638767784694,3,"KURAMOTO N=5 K=10, PER=0"
563115.5241861321,1,113,113,1450.5241861321265,3,"KURAMOTO N=5 K=10, PER=0"
563760.005404859,4,113,113,2095.0054048589664,3,"KURAMOTO N=5 K=10, PER=0"
566568.3607239266,2,114,113,4903.360723926569,3,"KURAMOTO N=5 K=10, PER=0"
566824.6392760734,3,114,114,159.63927607343066,3,"KURAMOTO N=5 K=10, PER=0"
567471.6870926418,0,114,114,806.6870926418342,3,"KURAMOTO N=5 K=10, PER=0"
568115.5241861321,1,114,114,1450.5241861321265,3,"KURAMOTO N=5 K=10, PER=0"
568763.6264235055,4,114,114,2098.626423505484,3,"KURAMOTO N=5 K=10, PER=0"
571566.7781689143,2,115,114,4901.778168914258,3,"KURAMOTO N=5 K=10, PER=0"
571826.2218310857,3,115,115,161.22183108574245,3,"KURAMOTO N=5 K=10, PER=0"
572471.6870926418,0,115,115,806.6870926418342,3,"KURAMOTO N=5 K=10, PER=0"
573119.1424127289,1,115,115,1454.1424127288628,3,"KURAMOTO N=5 K=10, PER=0"
573763.6264235055,4,115,115,2098.626423505484,3,"KURAMOTO N=5 K=10, PER=0"
576565.176761909,2,116,115,4900.176761909039,3,"KURAMOTO N=5 K=10, PER=0"
576827.823238091,3,116,116,162.82323809096124,3,"KURAMOTO N=5 K=10, PER=0"
577475.3123721767,0,116,116,810.3123721766751,3,"KURAMOTO N=5 K=10, PER=0"
578119.1424127289,1,116,116,1454.1424127288628,3,"KURAMOTO N=5 K=10, PER=0"
578767.2474542494,4,116,116,2102.2474542494165,3,"KURAMOTO N=5 K=10, PER=0"
581563.5563041281,2,117,116,4898.556304128142,3,"KURAMOTO N=5 K=10, PER=0"
581829.4436958719,3,117,117,164.44369587185793,3,"KURAMOTO N=5 K=10, PER=0"
582475.3123721767,0,117,117,810.3123721766751,3,"KURAMOTO N=5 K=10, PER=0"
583122.7606087405,1,117,117,1457.7606087405002,3,"KURAMOTO N=5 K=10, PER=0"
583767.2474542494,4,117,117,2102.2474542494165,3,"KURAMOTO N=5 K=10, PER=0"
586561.9165956593,2,118,117,4896.916595659335,3,"KURAMOTO N=5 K=10, PER=0"
586831.0834043407,3,118,118,166.08340434066486,3,"KURAMOTO N=5 K=10, PER=0"
587475.3123721767,0,118,118,810.3123721766751,3,"KURAMOTO N=5 K=10, PER=0"
588122.7606087405,1,118,118,1457.7606087405002,3,"KURAMOTO N=5 K=10, PER=0"
588770.8684972756,4,118,118,2105.868497275631,3,"KURAMOTO N=5 K=10, PER=0"
591560.2574354934,2,119,118,4895.257435493404,3,"KURAMOTO N=5 K=10, PER=0"
591832.7425645066,3,119,119,167.74256450659595,3,"KURAMOTO N=5 K=10, PER=0"
592478.9322976894,0,119,119,813.9322976893745,3,"KURAMOTO N=5 K=10, PER=0"
593122.7606087405,1,119,119,1457.7606087405002,3,"KURAMOTO N=5 K=10, PER=0"
593770.8684972756,4,119,119,2105.868497275631,3,"KURAMOTO N=5 K=10, PER=0"
596558.578621559,2,120,119,4893.5786215589615,3,"KURAMOTO N=5 K=10, PER=0"
596834.421378441,3,120,120,169.42137844103854,3,"KURAMOTO N=5 K=10, PER=0"
597478.9322976894,0,120,120,813.9322976893745,3,"KURAMOTO N=5 K=10, PER=0"
598126.3787972521,1,120,120,1461.3787972520804,3,"KURAMOTO N=5 K=10, PER=0"
598770.8684972756,4,120,120,2105.868497275631,3,"KURAMOTO N=5 K=10, PER=0"
601556.8799507588,2,121,120,4891.879950758768,3,"KURAMOTO N=5 K=10, PER=0"
601836.1200492412,3,121,121,171.12004924123175,3,"KURAMOTO N=5 K=10, PER=0"
602482.5534450198,0,121,121,817.5534450197592,3,"KURAMOTO N=5 K=10, PER=0"
603126.3787972521,1,121,121,1461.3787972520804,3,"KURAMOTO N=5 K=10, PER=0"
603774.4895526697,4,121,121,2109.489552669693,3,"KURAMOTO N=5 K=10, PER=0"
606555.1612190085,2,122,121,4890.1612190085,3,"KURAMOTO N=5 K=10, PER=0"
606837.8387809915,3,122,122,172.83878099150024,3,"KURAMOTO N=5 K=10, PER=0"
607482.5534450198,0,122,122,817.5534450197592,3,"KURAMOTO N=5 K=10, PER=0"
608129.9969729327,1,122,122,1464.996972932713,3,"KURAMOTO N=5 K=10, PER=0"
608774.4895526697,4,122,122,2109.489552669693,3,"KURAMOTO N=5 K=10, PER=0"
611553.422221277,2,123,122,4888.4222212770255,3,"KURAMOTO N=5 K=10, PER=0"
611839.577778723,3,123,123,174.57777872297447,3,"KURAMOTO N=5 K=10, PER=0"
612486.1754749817,0,123,123,821.175474981661,3,"KURAMOTO N=5 K=10, PER=0"
613129.9969729327,1,123,123,1464.996972932713,3,"KURAMOTO N=5 K=10, PER=0"
613778.1106205408,4,123,123,2113.1106205407996,3,"KURAMOTO N=5 K=10, PER=0"
616551.6627516295,2,124,123,4886.662751629483,3,"KURAMOTO N=5 K=10, PER=0"
616841.3372483705,3,124,124,176.33724837051705,3,"KURAMOTO N=5 K=10, PER=0"
617486.1754749817,0,124,124,821.175474981661,3,"KURAMOTO N=5 K=10, PER=0"
618133.615131899,1,124,124,1468.615131899016,3,"KURAMOTO N=5 K=10, PER=0"
618778.1106205408,4,124,124,2113.1106205407996,3,"KURAMOTO N=5 K=10, PER=0"
621549.882603272,2,125,124,4884.882603271981,3,"KURAMOTO N=5 K=10, PER=0"
621843.117396728,3,125,125,178.11739672801923,3,"KURAMOTO N=5 K=10, PER=0"
622489.7980401065,0,125,125,824.7980401065433,3,"KURAMOTO N=5 K=10, PER=0"
623133.615131899,1,125,125,1468.615131899016,3,"KURAMOTO N=5 K=10, PER=0"
623781.7317010154,4,125,125,2116.7317010153783,3,"KURAMOTO N=5 K=10, PER=0"
626548.0815685989,2,126,125,4883.081568598864,3,"KURAMOTO N=5 K=10, PER=0"
626844.9184314011,3,126,126,179.91843140113633,3,"KURAMOTO N=5 K=10, PER=0"
627489.7980401065,0,126,126,824.7980401065433,3,"KURAMOTO N=5 K=10, PER=0"
628137.2332717576,1,126,126,1472.2332717576064,3,"KURAMOTO N=5 K=10, PER=0"
628781.7317010154,4,126,126,2116.7317010153783,3,"KURAMOTO N=5 K=10, PER=0"
631546.2594392422,2,127,126,4881.259439242189,3,"KURAMOTO N=5 K=10, PER=0"
631846.7405607578,3,127,127,181.74056075781118,3,"KURAMOTO N=5 K=10, PER=0"
632493.4207844422,0,127,127,828.4207844422199,3,"KURAMOTO N=5 K=10, PER=0"
633137.2332717576,1,127,127,1472.2332717576064,3,"KURAMOTO N=5 K=10, PER=0"
633785.3527942308,4,127,127,2120.352794230799,3,"KURAMOTO N=5 K=10, PER=0"
636544.4160061236,2,128,127,4879.416006123647,3,"KURAMOTO N=5 K=10, PER=0"
636848.5839938764,3,128,128,183.5839938763529,3,"KURAMOTO N=5 K=10, PER=0"
637493.4207844422,0,128,128,828.4207844422199,3,"KURAMOTO N=5 K=10, PER=0"
638140.8513916484,1,128,128,1475.851391648408,3,"KURAMOTO N=5 K=10, PER=0"
638785.3527942308,4,128,128,2120.352794230799,3,"KURAMOTO N=5 K=10, PER=0"
641542.5510595092,2,129,128,4877.551059509162,3,"KURAMOTO N=5 K=10, PER=0"
641850.4489404908,3,129,129,185.44894049083814,3,"KURAMOTO N=5 K=10, PER=0"
642497.0433433478,0,129,129,832.0433433478465,3,"KURAMOTO N=5 K=10, PER=0"
643140.8513916484,1,129,129,1475.851391648408,3,"KURAMOTO N=5 K=10, PER=0"
643788.9739003287,4,129,129,2123.9739003287395,3,"KURAMOTO N=5 K=10, PER=0"
646540.6643890655,2,130,129,4875.664389065467,3,"KURAMOTO N=5 K=10, PER=0"
646852.3356109345,3,130,130,187.33561093453318,3,"KURAMOTO N=5 K=10, PER=0"
647497.0433433478,0,130,130,832.0433433478465,3,"KURAMOTO N=5 K=10, PER=0"
648144.4694922889,1,130,130,1479.4694922888884,3,"KURAMOTO N=5 K=10, PER=0"
648788.9739003287,4,130,130,2123.9739003287395,3,"KURAMOTO N=5 K=10, PER=0"
651538.7557839198,2,131,130,4873.755783919827,3,"KURAMOTO N=5 K=10, PER=0"
651854.2442160802,3,131,131,189.24421608017292,3,"KURAMOTO N=5 K=10, PER=0"
652500.6653432855,0,131,131,835.6653432855383,3,"KURAMOTO N=5 K=10, PER=0"
653144.4694922889,1,131,131,1479.4694922888884,3,"KURAMOTO N=5 K=10, PER=0"
653792.5950194483,4,131,131,2127.5950194483157,3,"KURAMOTO N=5 K=10, PER=0"
656536.8250327224,2,132,131,4871.825032722438,3,"KURAMOTO N=5 K=10, PER=0"
656856.1749672776,3,132,132,191.17496727756225,3,"KURAMOTO N=5 K=10, PER=0"
657500.6653432855,0,132,132,835.6653432855383,3,"KURAMOTO N=5 K=10, PER=0"
658148.0875760195,1,132,132,1483.0875760194613,3,"KURAMOTO N=5 K=10, PER=0"
658792.5950194483,4,132,132,2127.5950194483157,3,"KURAMOTO N=5 K=10, PER=0"
661534.8719237108,2,133,132,4869.871923710802,3,"KURAMOTO N=5 K=10, PER=0"
661858.1280762892,3,133,133,193.12807628919836,3,"KURAMOTO N=5 K=10, PER=0"
662504.2864016085,0,133,133,839.2864016084932,3,"KURAMOTO N=5 K=10, PER=0"
663148.0875760195,1,133,133,1483.0875760194613,3,"KURAMOTO N=5 K=10, PER=0"
663796.2161517192,4,133,133,2131.2161517192144,3,"KURAMOTO N=5 K=10, PER=0"
666532.8962447783,2,134,133,4867.896244778298,3,"KURAMOTO N=5 K=10, PER=0"
666860.1037552217,3,134,134,195.10375522170216,3,"KURAMOTO N=5 K=10, PER=0"
667504.2864016085,0,134,134,839.2864016084932,3,"KURAMOTO N=5 K=10, PER=0"
668151.7056468502,1,134,134,1486.7056468501687,3,"KURAMOTO N=5 K=10, PER=0"
668796.2161517192,4,134,134,2131.2161517192144,3,"KURAMOTO N=5 K=10, PER=0"
671530.8977835443,2,135,134,4865.897783544264,3,"KURAMOTO N=5 K=10, PER=0"
671862.1022164557,3,135,135,197.1022164557362,3,"KURAMOTO N=5 K=10, PER=0"
672507.9061263468,0,135,135,842.9061263467884,3,"KURAMOTO N=5 K=10, PER=0"
673151.7056468502,1,135,135,1486.7056468501687,3,"KURAMOTO N=5 K=10, PER=0"
673799.8372972542,4,135,135,2134.837297254242,3,"KURAMOTO N=5 K=10, PER=0"
676528.8763274279,2,136,135,4863.876327427919,3,"KURAMOTO N=5 K=10, PER=0"
676864.1236725721,3,136,136,199.12367257208098,3,"KURAMOTO N=5 K=10, PER=0"
